"","Julian_day","Constituent","Depth","Value","Elevation"
"7940",1958,"Temperature",24,7.43,95.05
"7941",1958,"Temperature",26,7.37,93.05
"7942",1958,"Temperature",28,7.27,91.05
"7943",1958,"Specific Conductivity",18,115.7,101.05
"7944",1958,"Specific Conductivity",20,114.9,99.05
"7945",1958,"Specific Conductivity",22,115.2,97.05
"7946",1958,"Specific Conductivity",24,115.1,95.05
"7947",1958,"Specific Conductivity",26,115,93.05
"7948",1958,"Temperature",0.5,12.69,118.55
"7949",1968,"Specific Conductivity",27,115.6,91.94
"7950",1968,"Specific Conductivity",28,115.6,90.94
"7951",1968,"Temperature",8,12.07,110.94
"7952",1968,"Temperature",9,10.4,109.94
"7953",1968,"Temperature",10,9.58,108.94
"7954",1968,"Temperature",11,9.38,107.94
"7955",1968,"Temperature",12,9.02,106.94
"7956",1968,"Specific Conductivity",21,116.4,97.94
"7957",1968,"Specific Conductivity",22,116.4,96.94
"7958",1968,"Specific Conductivity",23,115.9,95.94
"7959",1968,"Specific Conductivity",24,116.4,94.94
"7960",1968,"Specific Conductivity",25,115.9,93.94
"7961",1968,"Specific Conductivity",26,115.5,92.94
"7962",1968,"Specific Conductivity",0.5,121.8,118.44
"7963",1968,"Specific Conductivity",1,119.1,117.94
"7964",1968,"Specific Conductivity",2,119.7,116.94
"7965",1968,"Specific Conductivity",3,120.2,115.94
"7966",1968,"Specific Conductivity",4,120.9,114.94
"7967",1968,"Specific Conductivity",5,122.3,113.94
"7968",1968,"Specific Conductivity",6,122,112.94
"7969",1968,"Specific Conductivity",7,123.8,111.94
"7970",1968,"Specific Conductivity",8,118.9,110.94
"7971",1968,"Specific Conductivity",9,116.9,109.94
"7972",1968,"Specific Conductivity",10,117.1,108.94
"7973",1968,"Specific Conductivity",11,116.4,107.94
"7974",1968,"Specific Conductivity",12,117.6,106.94
"7975",1968,"Specific Conductivity",13,117.7,105.94
"7976",1968,"Specific Conductivity",14,117.1,104.94
"7977",1968,"Specific Conductivity",15,117.1,103.94
"7978",1968,"Specific Conductivity",16,117.8,102.94
"7979",1968,"Specific Conductivity",17,117.1,101.94
"7980",1968,"Specific Conductivity",18,117.2,100.94
"7981",1968,"Specific Conductivity",19,116.5,99.94
"7982",1968,"Specific Conductivity",20,116.6,98.94
"7983",1968,"Temperature",0.5,15.9,118.44
"7984",1968,"Temperature",1,15.69,117.94
"7985",1968,"Temperature",2,15.52,116.94
"7986",1968,"Temperature",3,15.5,115.94
"7987",1968,"Temperature",4,15.3,114.94
"7988",1968,"Temperature",5,14.92,113.94
"7989",1968,"Temperature",6,14.64,112.94
"7990",1968,"Temperature",7,13.75,111.94
"7991",1968,"Temperature",21,8.01,97.94
"7992",1968,"Temperature",22,7.95,96.94
"7993",1968,"Temperature",23,7.84,95.94
"7994",1968,"Temperature",24,7.8,94.94
"7995",1968,"Temperature",25,7.66,93.94
"7996",1968,"Temperature",13,8.62,105.94
"7997",1968,"Temperature",14,8.39,104.94
"7998",1968,"Temperature",15,8.28,103.94
"7999",1968,"Temperature",16,8.22,102.94
"8000",1968,"Temperature",17,8.17,101.94
"8001",1968,"Temperature",18,8.12,100.94
"8002",1968,"Temperature",19,8.01,99.94
"8003",1968,"Temperature",20,7.99,98.94
"8004",1968,"Temperature",26,7.63,92.94
"8005",1968,"Temperature",27,7.58,91.94
"8006",1968,"Temperature",28,7.52,90.94
"8007",1973,"Specific Conductivity",0.5,120.9,118.4
"8008",1973,"Specific Conductivity",4,122.7,114.9
"8009",1973,"Specific Conductivity",1,121.1,117.9
"8010",1973,"Specific Conductivity",2,121.4,116.9
"8011",1973,"Specific Conductivity",3,122.5,115.9
"8012",1973,"Temperature",0.5,17.14,118.4
"8013",1973,"Temperature",1,16.95,117.9
"8014",1973,"Temperature",2,16.87,116.9
"8015",1973,"Temperature",3,16.72,115.9
"8016",1973,"Temperature",4,16.64,114.9
"8017",1973,"Temperature",5,16.6,113.9
"8018",1973,"Temperature",6,16.45,112.9
"8019",1973,"Temperature",6.5,16.25,112.4
"8020",1973,"Temperature",7,13.65,111.9
"8021",1973,"Temperature",8,12.11,110.9
"8022",1973,"Temperature",9,10.45,109.9
"8023",1973,"Temperature",10,9.86,108.9
"8024",1973,"Temperature",11,8.83,107.9
"8025",1973,"Temperature",12,8.67,106.9
"8026",1973,"Temperature",13,8.56,105.9
"8027",1973,"Temperature",14,8.43,104.9
"8028",1973,"Temperature",15,8.26,103.9
"8029",1973,"Temperature",16,8.18,102.9
"8030",1973,"Temperature",17,8.16,101.9
"8031",1973,"Temperature",18,8.11,100.9
"8032",1973,"Temperature",19,8.08,99.9
"8033",1973,"Temperature",20,8.03,98.9
"8034",1973,"Temperature",21,7.97,97.9
"8035",1973,"Temperature",22,7.88,96.9
"8036",1973,"Temperature",23,7.8,95.9
"8037",1973,"Temperature",24,7.75,94.9
"8038",1973,"Temperature",25.1,7.66,93.8
"8039",1973,"Temperature",26,7.62,92.9
"8040",1973,"Temperature",27,7.59,91.9
"8041",1973,"Temperature",28,7.57,90.9
"8042",1973,"Specific Conductivity",8,120,110.9
"8043",1973,"Specific Conductivity",9,115.4,109.9
"8044",1973,"Specific Conductivity",10,116.3,108.9
"8045",1973,"Specific Conductivity",11,117.7,107.9
"8046",1973,"Specific Conductivity",12,117.5,106.9
"8047",1973,"Specific Conductivity",13,118.4,105.9
"8048",1973,"Specific Conductivity",14,118.2,104.9
"8049",1973,"Specific Conductivity",15,117.5,103.9
"8050",1973,"Specific Conductivity",16,117.7,102.9
"8051",1973,"Specific Conductivity",17,117.9,101.9
"8052",1973,"Specific Conductivity",18,117.5,100.9
"8053",1973,"Specific Conductivity",19,117.6,99.9
"8054",1973,"Specific Conductivity",20,117.4,98.9
"8055",1973,"Specific Conductivity",21,116.9,97.9
"8056",1973,"Specific Conductivity",22,117.2,96.9
"8057",1973,"Specific Conductivity",23,116.3,95.9
"8058",1973,"Specific Conductivity",24,116,94.9
"8059",1973,"Specific Conductivity",25.1,115.8,93.8
"8060",1973,"Specific Conductivity",26,115.5,92.9
"8061",1973,"Specific Conductivity",27,116,91.9
"8062",1973,"Specific Conductivity",28,116,90.9
"8063",1973,"Specific Conductivity",6.5,122.5,112.4
"8064",1973,"Specific Conductivity",7,120.4,111.9
"8065",1973,"Specific Conductivity",5,122.2,113.9
"8066",1973,"Specific Conductivity",6,122.3,112.9
"8067",1986,"Temperature",26,7.87,92.98
"8068",1986,"Temperature",28,7.67,90.98
"8069",1986,"Specific Conductivity",6,122.3,112.98
"8070",1986,"Specific Conductivity",7,121.5,111.98
"8071",1986,"Specific Conductivity",8,120.5,110.98
"8072",1986,"Specific Conductivity",9.1,117.2,109.88
"8073",1986,"Specific Conductivity",10,116.4,108.98
"8074",1986,"Specific Conductivity",11,117.5,107.98
"8075",1986,"Specific Conductivity",12,118.5,106.98
"8076",1986,"Specific Conductivity",13,118.1,105.98
"8077",1986,"Specific Conductivity",14,118.2,104.98
"8078",1986,"Specific Conductivity",2,128.1,116.98
"8079",1986,"Specific Conductivity",3,127.4,115.98
"8080",1986,"Specific Conductivity",4,125.3,114.98
"8081",1986,"Specific Conductivity",5,124.3,113.98
"8082",1986,"Temperature",0.5,20.76,118.48
"8083",1986,"Temperature",1,20.73,117.98
"8084",1986,"Temperature",2,20.57,116.98
"8085",1986,"Temperature",3,20.43,115.98
"8086",1986,"Temperature",4,18.76,114.98
"8087",1986,"Temperature",5,17.96,113.98
"8088",1986,"Temperature",6,15.45,112.98
"8089",1986,"Temperature",7,14.01,111.98
"8090",1986,"Temperature",8,12.98,110.98
"8091",1986,"Temperature",9.1,11.57,109.88
"8092",1986,"Temperature",10,11.14,108.98
"8093",1986,"Temperature",11,10.49,107.98
"8094",1986,"Temperature",12,9.56,106.98
"8095",1986,"Temperature",13,9.31,105.98
"8096",1986,"Temperature",14,8.89,104.98
"8097",1986,"Temperature",15,8.71,103.98
"8098",1986,"Temperature",16,8.46,102.98
"8099",1986,"Temperature",18,8.3,100.98
"8100",1986,"Temperature",20,8.19,98.98
"8101",1986,"Temperature",22,8.08,96.98
"8102",1986,"Temperature",24,7.99,94.98
"8103",1986,"Specific Conductivity",0.5,134.6,118.48
"8104",1986,"Specific Conductivity",1,129.9,117.98
"8105",1986,"Specific Conductivity",15,118.1,103.98
"8106",1986,"Specific Conductivity",16,117.9,102.98
"8107",1986,"Specific Conductivity",18,117.2,100.98
"8108",1986,"Specific Conductivity",20,118,98.98
"8109",1986,"Specific Conductivity",22,117.1,96.98
"8110",1986,"Specific Conductivity",24,117,94.98
"8111",1986,"Specific Conductivity",26,117.1,92.98
"8112",1986,"Specific Conductivity",28,116.2,90.98
"8113",1993,"Temperature",7,15.37,112.01
"8114",1993,"Temperature",7.5,14.02,111.51
"8115",1993,"Temperature",8,13.43,111.01
"8116",1993,"Temperature",9.1,12.31,109.91
"8117",1993,"Temperature",10,11.59,109.01
"8118",1993,"Temperature",0.5,20,118.51
"8119",1993,"Temperature",1,19.88,118.01
"8120",1993,"Temperature",2,19.69,117.01
"8121",1993,"Temperature",3.1,19.62,115.91
"8122",1993,"Temperature",4,19.58,115.01
"8123",1993,"Temperature",5,19.52,114.01
"8124",1993,"Temperature",6,19.11,113.01
"8125",1993,"Temperature",6.5,16.09,112.51
"8126",1993,"Specific Conductivity",0.5,120.5,118.51
"8127",1993,"Specific Conductivity",1,118.7,118.01
"8128",1993,"Specific Conductivity",2,118.7,117.01
"8129",1993,"Specific Conductivity",3.1,119.2,115.91
"8130",1993,"Specific Conductivity",4,118.3,115.01
"8131",1993,"Specific Conductivity",5,118.9,114.01
"8132",1993,"Specific Conductivity",6,117.9,113.01
"8133",1993,"Specific Conductivity",6.5,115,112.51
"8134",1993,"Specific Conductivity",7,113.8,112.01
"8135",1993,"Specific Conductivity",7.5,113.2,111.51
"8136",1993,"Specific Conductivity",8,111.9,111.01
"8137",1993,"Specific Conductivity",9.1,107.8,109.91
"8138",1993,"Specific Conductivity",10,107.5,109.01
"8139",1993,"Specific Conductivity",11,107.9,108.01
"8140",1993,"Specific Conductivity",12,110.9,107.01
"8141",1993,"Specific Conductivity",13,110.7,106.01
"8142",1993,"Specific Conductivity",14,110.9,105.01
"8143",1993,"Specific Conductivity",15,110.4,104.01
"8144",1993,"Specific Conductivity",16,110.5,103.01
"8145",1993,"Specific Conductivity",17,110.5,102.01
"8146",1993,"Specific Conductivity",18,109.8,101.01
"8147",1993,"Specific Conductivity",19,110,100.01
"8148",1993,"Specific Conductivity",20,110.2,99.01
"8149",1993,"Specific Conductivity",22,110.1,97.01
"8150",1993,"Specific Conductivity",24,109.7,95.01
"8151",1993,"Specific Conductivity",26,109.8,93.01
"8152",1993,"Specific Conductivity",27,109.8,92.01
"8153",1993,"Specific Conductivity",28,109.9,91.01
"8154",1993,"Temperature",16,8.48,103.01
"8155",1993,"Temperature",17,8.35,102.01
"8156",1993,"Temperature",18,8.28,101.01
"8157",1993,"Temperature",19,8.25,100.01
"8158",1993,"Temperature",20,8.18,99.01
"8159",1993,"Temperature",22,8.06,97.01
"8160",1993,"Temperature",24,7.99,95.01
"8161",1993,"Temperature",26,7.87,93.01
"8162",1993,"Temperature",11,10.62,108.01
"8163",1993,"Temperature",12,10.06,107.01
"8164",1993,"Temperature",13,9.66,106.01
"8165",1993,"Temperature",14,8.98,105.01
"8166",1993,"Temperature",15,8.65,104.01
"8167",1993,"Temperature",27,7.83,92.01
"8168",1993,"Temperature",28,7.79,91.01
"8169",2000,"Specific Conductivity",2,120.3,116.99
"8170",2000,"Specific Conductivity",3,119.4,115.99
"8171",2000,"Specific Conductivity",0.5,121.2,118.49
"8172",2000,"Specific Conductivity",1,120.7,117.99
"8173",2000,"Specific Conductivity",5.5,118.6,113.49
"8174",2000,"Specific Conductivity",6,115.9,112.99
"8175",2000,"Specific Conductivity",4,119.8,114.99
"8176",2000,"Specific Conductivity",5,118.7,113.99
"8177",2000,"Specific Conductivity",18,110.1,100.99
"8178",2000,"Specific Conductivity",19,110.1,99.99
"8179",2000,"Specific Conductivity",20.2,110.4,98.79
"8180",2000,"Specific Conductivity",21,109.7,97.99
"8181",2000,"Specific Conductivity",22.1,109.8,96.89
"8182",2000,"Specific Conductivity",23,109.7,95.99
"8183",2000,"Specific Conductivity",25,110,93.99
"8184",2000,"Specific Conductivity",27,109.5,91.99
"8185",2000,"Specific Conductivity",28,109.8,90.99
"8186",2000,"Temperature",7,14.57,111.99
"8187",2000,"Temperature",7.5,13.19,111.49
"8188",2000,"Temperature",8,13.01,110.99
"8189",2000,"Temperature",8.5,12.54,110.49
"8190",2000,"Temperature",9,12.2,109.99
"8191",2000,"Temperature",9.5,11.86,109.49
"8192",2000,"Temperature",10,11.55,108.99
"8193",2000,"Temperature",11,11.11,107.99
"8194",2000,"Temperature",12.1,10.55,106.89
"8195",2000,"Temperature",13,9.86,105.99
"8196",2000,"Temperature",14,9.28,104.99
"8197",2000,"Temperature",14.9,8.96,104.09
"8198",2000,"Temperature",16,8.76,102.99
"8199",2000,"Temperature",17,8.56,101.99
"8200",2000,"Temperature",18,8.47,100.99
"8201",2000,"Temperature",19,8.28,99.99
"8202",2000,"Specific Conductivity",6.5,111.7,112.49
"8203",2000,"Specific Conductivity",7,108.4,111.99
"8204",2000,"Specific Conductivity",7.5,102.6,111.49
"8205",2000,"Specific Conductivity",8,101.1,110.99
"8206",2000,"Specific Conductivity",8.5,99.6,110.49
"8207",2000,"Specific Conductivity",9,97.7,109.99
"8208",2000,"Specific Conductivity",9.5,97.8,109.49
"8209",2000,"Specific Conductivity",10,97.3,108.99
"8210",2000,"Specific Conductivity",11,96,107.99
"8211",2000,"Specific Conductivity",12.1,102.4,106.89
"8212",2000,"Specific Conductivity",13,109.6,105.99
"8213",2000,"Specific Conductivity",14,110.9,104.99
"8214",2000,"Specific Conductivity",14.9,110.6,104.09
"8215",2000,"Specific Conductivity",16,110.1,102.99
"8216",2000,"Specific Conductivity",17,110.6,101.99
"8217",2000,"Temperature",0.5,21.75,118.49
"8218",2000,"Temperature",1,21.69,117.99
"8219",2000,"Temperature",2,21.63,116.99
"8220",2000,"Temperature",3,21.54,115.99
"8221",2000,"Temperature",4,21.5,114.99
"8222",2000,"Temperature",5,21.16,113.99
"8223",2000,"Temperature",5.5,20.69,113.49
"8224",2000,"Temperature",6,18.19,112.99
"8225",2000,"Temperature",6.5,15.81,112.49
"8226",2000,"Temperature",21,8.17,97.99
"8227",2000,"Temperature",22.1,8.1,96.89
"8228",2000,"Temperature",23,8.09,95.99
"8229",2000,"Temperature",20.2,8.25,98.79
"8230",2000,"Temperature",27,7.89,91.99
"8231",2000,"Temperature",28,7.84,90.99
"8232",2000,"Temperature",25,7.95,93.99
"8233",2003,"Specific Conductivity",2,119.7,117
"8234",2003,"Specific Conductivity",0.5,121.7,118.5
"8235",2003,"Specific Conductivity",1,120.4,118
"8236",2003,"Specific Conductivity",8,96.2,111
"8237",2003,"Specific Conductivity",9,93.5,110
"8238",2003,"Specific Conductivity",10,96.9,109
"8239",2003,"Specific Conductivity",11,100.8,108
"8240",2003,"Specific Conductivity",12,105,107
"8241",2003,"Specific Conductivity",13,110.2,106
"8242",2003,"Specific Conductivity",3,120.1,116
"8243",2003,"Specific Conductivity",4,119.9,115
"8244",2003,"Specific Conductivity",5,119.8,114
"8245",2003,"Specific Conductivity",6,112.1,113
"8246",2003,"Specific Conductivity",6.5,102.7,112.5
"8247",2003,"Specific Conductivity",7,100,112
"8248",2003,"Specific Conductivity",7.5,97.3,111.5
"8249",2003,"Temperature",0.5,22.9,118.5
"8250",2003,"Temperature",1,22.88,118
"8251",2003,"Temperature",2,22.8,117
"8252",2003,"Temperature",3,22.62,116
"8253",2003,"Temperature",4,22.3,115
"8254",2003,"Temperature",5,22.18,114
"8255",2003,"Temperature",6,15.97,113
"8256",2003,"Temperature",6.5,13.45,112.5
"8257",2003,"Temperature",7,13.11,112
"8258",2003,"Temperature",7.5,12.31,111.5
"8259",2003,"Temperature",8,12.2,111
"8260",2003,"Temperature",9,11.69,110
"8261",2003,"Temperature",10,10.89,109
"8262",2003,"Temperature",11,10.63,108
"8263",2003,"Temperature",12,10.12,107
"8264",2003,"Temperature",13,9.25,106
"8265",2003,"Temperature",14,8.86,105
"8266",2003,"Temperature",15,8.77,104
"8267",2003,"Temperature",16,8.63,103
"8268",2003,"Temperature",17,8.47,102
"8269",2003,"Temperature",18,8.39,101
"8270",2003,"Temperature",19,8.28,100
"8271",2003,"Temperature",20,8.18,99
"8272",2003,"Temperature",21,8.09,98
"8273",2003,"Temperature",21.9,8,97.1
"8274",2003,"Temperature",24,7.89,95
"8275",2003,"Temperature",26,7.84,93
"8276",2003,"Temperature",28,7.81,91
"8277",2003,"Specific Conductivity",21,109.8,98
"8278",2003,"Specific Conductivity",21.9,109.7,97.1
"8279",2003,"Specific Conductivity",24,109.7,95
"8280",2003,"Specific Conductivity",26,110,93
"8281",2003,"Specific Conductivity",28,109.9,91
"8282",2003,"Specific Conductivity",17,110.1,102
"8283",2003,"Specific Conductivity",14,109.9,105
"8284",2003,"Specific Conductivity",15,109.9,104
"8285",2003,"Specific Conductivity",16,110.3,103
"8286",2003,"Specific Conductivity",18,110.3,101
"8287",2003,"Specific Conductivity",19,110.4,100
"8288",2003,"Specific Conductivity",20,109.9,99
"8289",2007,"Temperature",5,22.89,114.01
"8290",2007,"Temperature",0.5,23.88,118.51
"8291",2007,"Temperature",1,23.89,118.01
"8292",2007,"Temperature",2,23.87,117.01
"8293",2007,"Temperature",3,23.86,116.01
"8294",2007,"Temperature",4,23.12,115.01
"8295",2007,"Temperature",16,8.56,103.01
"8296",2007,"Temperature",18,8.35,101.01
"8297",2007,"Temperature",20,8.2,99.01
"8298",2007,"Temperature",22,8.13,97.01
"8299",2007,"Temperature",24,8.02,95.01
"8300",2007,"Temperature",26,7.95,93.01
"8301",2007,"Temperature",28,7.86,91.01
"8302",2007,"Specific Conductivity",6,116.5,113.01
"8303",2007,"Specific Conductivity",6.5,110.3,112.51
"8304",2007,"Specific Conductivity",7,103,112.01
"8305",2007,"Specific Conductivity",8,98.5,111.01
"8306",2007,"Specific Conductivity",9,91.3,110.01
"8307",2007,"Specific Conductivity",10,91,109.01
"8308",2007,"Specific Conductivity",10.9,94.6,108.11
"8309",2007,"Specific Conductivity",12,100.4,107.01
"8310",2007,"Specific Conductivity",13,108.5,106.01
"8311",2007,"Specific Conductivity",14,110.3,105.01
"8312",2007,"Specific Conductivity",15,110.2,104.01
"8313",2007,"Specific Conductivity",16,110.6,103.01
"8314",2007,"Specific Conductivity",18,110.3,101.01
"8315",2007,"Specific Conductivity",20,110.7,99.01
"8316",2007,"Specific Conductivity",22,110.2,97.01
"8317",2007,"Specific Conductivity",24,110.4,95.01
"8318",2007,"Specific Conductivity",26,109.9,93.01
"8319",2007,"Specific Conductivity",28,109.8,91.01
"8320",2007,"Temperature",14,9.1,105.01
"8321",2007,"Temperature",15,8.96,104.01
"8322",2007,"Specific Conductivity",0.5,121.8,118.51
"8323",2007,"Temperature",5.5,22.83,113.51
"8324",2007,"Temperature",6,19.78,113.01
"8325",2007,"Temperature",6.5,16.49,112.51
"8326",2007,"Temperature",7,14.12,112.01
"8327",2007,"Temperature",8,13.13,111.01
"8328",2007,"Temperature",9,12.13,110.01
"8329",2007,"Temperature",10,11.68,109.01
"8330",2007,"Temperature",10.9,11.11,108.11
"8331",2007,"Temperature",12,10.6,107.01
"8332",2007,"Temperature",13,9.72,106.01
"8333",2007,"Specific Conductivity",2,121,117.01
"8334",2007,"Specific Conductivity",3,120.8,116.01
"8335",2007,"Specific Conductivity",4,120.3,115.01
"8336",2007,"Specific Conductivity",1,120.9,118.01
"8337",2007,"Specific Conductivity",5.5,120.3,113.51
"8338",2007,"Specific Conductivity",5,120.6,114.01
"8339",2010,"Temperature",13.5,9.46,105.49
"8340",2010,"Temperature",14,9.18,104.99
"8341",2010,"Temperature",13,9.89,105.99
"8342",2010,"Temperature",0.5,25.1,118.49
"8343",2010,"Temperature",1,25.08,117.99
"8344",2010,"Temperature",2,25.05,116.99
"8345",2010,"Temperature",3,24.89,115.99
"8346",2010,"Temperature",4,24.78,114.99
"8347",2010,"Temperature",5,24.3,113.99
"8348",2010,"Temperature",5.5,22.25,113.49
"8349",2010,"Temperature",6,15.22,112.99
"8350",2010,"Temperature",6.5,13.73,112.49
"8351",2010,"Temperature",7,13.37,111.99
"8352",2010,"Temperature",8,12.75,110.99
"8353",2010,"Temperature",9,11.74,109.99
"8354",2010,"Temperature",10,11.67,108.99
"8355",2010,"Temperature",10.5,11.14,108.49
"8356",2010,"Temperature",11,11.05,107.99
"8357",2010,"Temperature",11.5,10.85,107.49
"8358",2010,"Temperature",12,10.48,106.99
"8359",2010,"Temperature",12.5,10.36,106.49
"8360",2010,"Specific Conductivity",0.5,122.1,118.49
"8361",2010,"Specific Conductivity",1,120.9,117.99
"8362",2010,"Specific Conductivity",2,120.9,116.99
"8363",2010,"Specific Conductivity",3,120.8,115.99
"8364",2010,"Specific Conductivity",4,121,114.99
"8365",2010,"Specific Conductivity",5,120.7,113.99
"8366",2010,"Specific Conductivity",5.5,115,113.49
"8367",2010,"Specific Conductivity",6,100.4,112.99
